customer_unique_id,segment
00e707efa5ad9f0e6bcaeeb87910693b,one_time
00eba9372ced7769c4b9f234923d73cc,one_time
00ec23a308504080697e5204d3dbcb2c,one_time
00ec5df43edcae768361caa707fded3e,one_time
00eca7e1c994897d0a31bf75478f4b55,one_time
00ecc71175078e2cac5547a5656e9622,one_time
00fb9cc86736fe3782dbc828a2eea4a6,one_time
0101da21926315ddd81d190e0ec40440,one_time
01020c5b6024bc1cf2a3228e566bafb2,one_time
01029c2615eacab8d39f0450e6b0bef3,one_time
0103751df12aea8b962cfbcd2b61104c,one_time
0104d8ef04b9df2891e69bc0e2e6dca4,one_time
010513009a288e24dbbc8183d5bcd4e2,one_time
01051cf3719a23faec8b2307b369faeb,one_time
0105f445969ca7b8fa2e354bec7a95bd,one_time
010a81611c87c7e19c18f303e39973b2,one_time
010bcf93b3363ccf249034e7250266f0,one_time
010d09c16c5fee11226ca7c5492892de,one_time
010d3cb666c64c115a144d3e6fcbd1d8,one_time
011509f63f565e822767bfb89c3cf9b7,one_time
0116f610fa1418cda75e0d96e1639a03,one_time
011702c19fd5dec0000a8dbbb5b98809,one_time
011875f0176909c5cf0b14a9138bb691,one_time
011a18cf4e0e74bac46678dd843e3461,one_time
011b4adcd54683b480c4d841250a987f,one_time
011c3e6b4b11fa8a326a39e78deb6e66,one_time
011d6505c026d200e75cb0b6c47da758,one_time
01202da9afa875bce3de24c92b764099,one_time
0121107a0cebf91b6af74f8a4ab3c4d9,one_time
012216caf4f1082ba3fc02e584de9a29,one_time
012452d40dafae4df401bced74cdb490,one_time
0124721bc33e0aa6772b42d4ccfd01db,one_time
012510db7f0db8481f8a3708400c8db9,one_time
012b8001e47392df808a454083a74b74,one_time
012c61cc2c69b09c85071ccac0ccee16,one_time
012e12f54f6e73b1faba89a119dab849,one_time
0130be8e6677174b8184114f98c16b3c,one_time
013341d7f8accddf42fc02f001ad341d,one_time
0136e40591d769adfb219f167a691487,one_time
01376b24e146a15f52ca8382af02fe62,one_time
0137839e600d4edd0949a8ce7c171164,one_time
0139884762afa50d78fe480646fe92b5,one_time
0139d2cb6ca3b630b5833d49634d328e,one_time
013f3d6549189a4802a268131ef47a77,one_time
013f4353d26bb05dc6652f1269458d8d,occasional
014593e48e9119391b9c70206fcadca8,one_time
0145b1b14166b43baa374daddffca8fd,one_time
0145bfdfe85402b2249c7437bd297a07,one_time
01469c41b00bb21cd01d2104b8e81384,one_time
014dc284927e986549bf255eb79eb3ab,one_time
014fa2f37ee690774a7505252a28daf3,one_time
01512524d623f78040531c0d8e20a772,one_time
01531f72337b960a58cdba9c94e96d1a,one_time
0153b79c47a4953a7dad6fb93ab45a02,one_time
015557c9912277312b9073947804a7ba,occasional
01561f92006fd3ba8a8a4246b7f38101,one_time
01575c2596c13ff2422df080a71b481b,one_time
0158b70c1d28da409abddfcaa5f0801a,one_time
015dc4d69b97b8784298de6c9484797b,one_time
015fcc1fe9d3319fb41b08e986684598,one_time
016201b260065cecbb315f4de0b0dc76,one_time
016846e2dd862cba9a2a10eff5ac244f,one_time
016a461e59c71a989c278fb565441696,one_time
016a528e7cb02b29de37ea55cf89b9d1,one_time
016ac660c79288138b5d6d3570eadc9d,one_time
016e32e564ee03416c6f73e44a4e802a,one_time
017c61c786dae249f339e690764ec7e6,one_time
017c7f75ca30943882f48d5fda81e2df,one_time
017d9afa17ebea3b2a7c03ed6bc954be,one_time
017fa9ba22880652e440025a91d5a66b,one_time
017fde295de136549d89d951da362287,one_time
0181f57a87c6a2f0e0fe2807f67aef0e,one_time
01838e7d69d87bd8ff2b6ff06789adfb,one_time
018875156db79cf3fb697342f256c329,one_time
0189137aa093295df2116467b8201d66,one_time
018974568b0b5a8c395465dee270c3a9,one_time
0189955e61056a22dd6e7cb03603a149,one_time
0189cca3aa2a0f75ca0cde94ee38be57,one_time
018ad5828f8f66b69604caabd0aa78ca,one_time
018b5a7502c30eb5f230f1b4eb23a156,one_time
018ccb97f791b89dc7ae72b4a114b00a,one_time
018e2017f47d05d438effa6d15061c2d,one_time
01977d0ffb59b3b64796aeec649edec8,one_time
0197bf8828afdb5ef6a6f7446a52607e,one_time
0199360d5869b53eece5870f3bd1ef0e,one_time
019954cc9c2ceb2084881eefdf48f0f9,one_time
019ac5580a897d52e5ed6f7ed89ade27,one_time
019c20bc411068e6f296cd471ac8425b,one_time
019cd54cc450bdfb2de3e83dced0c511,one_time
019d47513bb1164cc83fc2d6d7123ef8,one_time
019e6c1c524669436535388a1cd5cefd,one_time
019f29cee4d4031f59fed390d3cd0bc7,one_time
01a013f2d3d7b0fa074a09d3e6e7b611,one_time
01a20270c305052404127be803843f2f,one_time
01a3427def071b9efaf74a817c4e023b,one_time
01a379e7c61f254c6c1bfc842b4d9416,one_time
01a8a2fa13dad647949ff57927e63b0d,one_time
01aa30b6c0412a1548fc29e2c98033cf,one_time
01aae089a9f716c2d948a24c5406603d,one_time
01ae92e9e94bec47e10ef885402cfe54,one_time
01b0d417af24703a0b20cbe71f354285,one_time
01b466cc9a9e663eb04f4b8890dbc5f1,one_time
01b531d9fa14ce8894156d72f7ee8b92,one_time
01b6eceb8d393992f590cdb60a41e388,one_time
01b84e3fa2897be6eec7fadddb3d56f3,one_time
01be09e08ce97be4356a7c93bda4ee70,one_time
01bf87cfe6b10b53c057c03b9e7d034f,one_time
01c12b236caa6f6d630b985da0ab5d30,one_time
01c289bb06354cdc7e6549570f20ada4,occasional
01c6812053d3159e3f8f0a3d92af3cc5,one_time
01cad597bb1c8c79b2115a6204ab7f8c,one_time
01cf555dad51551a56a1bdc9fbf2acd6,one_time
01d0f02781924f788fd9d0521663fae0,one_time
01d4133dfc24adea1d8d8b7f5ee44aa4,one_time
01d46b5cad3cda9c22f52df41197a671,one_time
01d4d353f424ed250bf892af49d30abe,one_time
01d8df79b0fe245a03928d53fc25c223,one_time
01deea8faf538e657bf2b1cb6b6c24f1,one_time
01e0008efc8b3804e274ff934ba017c9,one_time
01e019838e4e21dd66bb6f69352334f8,one_time
01e80828765c999c3f5a7713f3912309,one_time
01e8bcc3377762cf85025138b2901947,one_time
01ec66cacd4c45d04f9ee2a1c25bb20b,one_time
01ecc1f1f21f05d0736c99d92646f132,one_time
01ece9ffbb6a00db5549188bc410e878,one_time
01ed8df97a21e2f15521f9758554b32b,one_time
01ef3ec35f556231aee2f73e8bc6f8a0,one_time
01f173d576ec0a01bbe13dccf0942696,one_time
01f1af590b3fa6e09ee79551635926b4,one_time
01f2285f85a1c603eb7ef755ad311769,one_time
01f382f4c95df31e05e27f1151a015a0,one_time
01f6fa760c8cee5fef785c7a73321534,one_time
01fdfc6e1f85ad504461c6699adb246c,one_time
01fee81dfa09d00693bbb79aaf922f89,one_time
02022a08ed3a2e736777b7b71389c62c,one_time
02029b32d4185a32a888c3f2d4d8839f,one_time
0209a0a5c96cc50dd1bbe71e3730af2a,one_time
0209cc2349a03f00567bb9d24a459829,one_time
020a1ffcfaf43c6003111eaa33faa6c9,one_time
020aa2d69bca8c7a0b3da5f8e602c26d,one_time
020f91981e05247250ccaa0ba69364d6,one_time
02168ea18740a0fdaaa15f11bebba5db,one_time
021ab4ee1c733fef68ef3ddbb6c4ea7e,one_time
021bca90c906d19b425e192070eb6f68,one_time
021dbb48a965542d846e18a6799d37c0,one_time
021f9b70becbc032905f24f7e6c2d7d7,one_time
0220cae7a876f841ad3924e84b29861a,one_time
02248d5e7ec365ab4fe76975be1449a6,one_time
0228e299d1cabeaf9be64b5ccd784c97,one_time
022e9ef39a8047a24a813f57ad382b94,one_time
02333854bb2fa366a65a44ff189a55cb,one_time
02359eb55cd801c825452c46c59d416f,one_time
023a5f2429a60d00c9c26887b95c6c80,one_time
023c8fe9cea056407269dfe9bdd57a8c,one_time
0242712d1c9c34808dfa88c597c7b0f9,one_time
0242e42b2210c764b47e099ddeacd742,one_time
0246128cbe42bad650aca67dea148ecb,one_time
0247fad5e7e46592d7216d01e9a2d7f6,one_time
024879685782c26ab2f0365fbea37967,one_time
024ab36a6207906cf0d2767466419017,one_time
024bc6c3997170f0ca30edba8ba8aa55,one_time
024cf57b6da1f225b8b130dcd9093af9,one_time
024f153bf5ff2f378be3577f3248f283,one_time
0252e35d8aa0b7b19eb4fb96783bafca,one_time
02552fea6f4fa9a5c61bf9d22408ae73,one_time
0256a460aa82066254d63d60bc21076e,one_time
02574dbc91dbde4c31f8c4e5ccd4f808,one_time
02578a30eaf25ecf087a3728dc04b85a,one_time
0258ab8ce9fe72c23efb37dd0dcf1307,one_time
025bc857299fac3e5c699322d2a1485d,one_time
025d137104467c3e5c07018d9d0bb6fa,one_time
025e14cd691e409911edc1cc255115a7,one_time
025e4cdbeeffdff36f7f289a4b714965,one_time
025fef1b215081d46d39595c7b67c9a5,one_time
0263cd21a17b7b8396e582d110c6ad3c,one_time
02682c9a04df6a3e140e2e7eb78fa693,one_time
026888d959225b8c5d57f6f0fdb54470,one_time
026928fd79018e3c6b635da82781eb62,one_time
026af3cfcaac056ac62feb8457cbfaa6,one_time
026c7e2e8e363c7e734a716f9c70dfc3,one_time
026d1aaa74457b39204f1ee240db2bc7,one_time
026d6aade0923331c6065e5daa7aafda,one_time
026e135c007282454338db204e44381f,one_time
027803eb28cc01fbdf5da72b109fabee,occasional
0278b3b0c4368280c3a17faa0be4311f,one_time
027a8a853eac346c3bf686f95289b761,one_time
027ca2556afdb5bb0741b214c6380bb2,one_time
027ce05786a9c91b427cf168e82819e0,one_time
027d5c59887b8a32f409adb105c9cee8,one_time
027e682a11d8db5a162f01e1b59700cb,one_time
027ef1dce56b52802c3d35cd5beda928,one_time
0280239e6c4add91b8a415d9b2566649,one_time
0280c3bae373e59fd0f564cf9b0188a1,one_time
02844e55117602121bb79fe70a59522a,one_time
02848edda6ee321f306660a8399d8cc9,one_time
0284ca4015977edc8413c917b8e68355,one_time
028610eb2f6daf6bb4c37e1bd2b42210,one_time
028ae0b8c77250d12323b40f2cbb38c7,one_time
028b8434bd4a6277e77f5b327cc1e1b0,one_time
028bb7f0b0813c2df891b680c35b5f63,one_time
028df9d72fe22595a5da837157f1258b,one_time
028f21bc914b92ebd3d90710df2363b0,one_time
02900dde8414f41aa7e3e6394eb08871,one_time
029800f459300049c50c59dcc4244e44,one_time
0299711900aa07c0fe4961eb253431f8,one_time
0299fedc3f190307e87f32483a9ba4fd,one_time
029b457bd01199c39136f89e0eddcd3a,one_time
029f24823177b442913b23816ee59e17,one_time
02a09961a48dc54166f61f00c8fcd7e5,one_time
02a81ef75e80450061b235f691600dc0,one_time
02aa4845dc6ee08624bcc899ad684b33,one_time
02ab4d19fd037fa00ad9892f7d529a8f,one_time
02ae5429a2a0c57554a8d4b7ed04b7e2,one_time
02b13b8c07bd3209940a10fdbc724545,one_time
02b3eb3619fdcba4c5a8e5d9ad6c97f2,one_time
02b741ab4dd2d378208995cbd59d4926,one_time
02b7724060835bd13b499a886cbbcef5,one_time
02b7e451968fd1f2793047ff025d18dc,one_time
02ba172a1f7657976fc944d9f55aeba4,one_time
02ba802031bd2351ccc570b0d7581592,one_time
02bb821f9cd6c3079ecb9fed96232e18,one_time
02beeff55d95ac493f904fb9cdb786b3,one_time
02c163ec34a9218f6f3e1e1a7b9aeb28,one_time
02c2bf0584517bcaf707619e633fa6ee,one_time
02c2da81e0468b7b62d6bacca02679e6,one_time
02c39145f71fdb20ece3f92148868a06,one_time
02c50bd7d8493f3db0d49f4201ba0384,one_time
02c53bbdf9a343fbfe47d05e1ce96b20,one_time
02c661a1832c392b81d7ba1ebddf8796,one_time
02c74020c2a866ea8305ee2ac8c60a33,one_time
02c77985e45aa50795362b8a2013aac9,one_time
02c88975fab003e3b48958d6c5b2ad1b,one_time
02c9e0c05a817d4562ec0e8c90f29dba,one_time
02cbd914a9195133282311e609f3b5d7,one_time
02cbdaaf4623b20082e2a5f80534a1af,one_time
02cc3b5d9fb4b6a27fcffba8640601d4,one_time
02d2056f0b969ca57a94ae2c1793e3cd,one_time
02d2c7276ffd446eaab3a3252e61b641,one_time
02d50470ba933abc280ae8815ae03d74,one_time
02d5d0f30aa35ca5ea686bb9bec25b59,one_time
02d5f0b469260397c2d2582db813c2d0,one_time
02d8301419d25947683ed2537556d0d3,one_time
02da8fcebd2647c0ed524014e68bc5ae,one_time
02db40f9986cb6f37717b59c84a58521,one_time
02dd4969c23207b44ef9252dd7ef59f8,one_time
02deaccb3c4b572f6d4fb48bcd4bbec5,one_time
02e341dda9a498db57a4ec9f47fc02e9,one_time
02e43e4f1b48cdb9dcfe8ca5d35aafd2,one_time
02e4c56fefa30628768ffe326d332e2f,one_time
02e5f63d2706fa1cdf1b54b66155db73,one_time
02e698078df64c35152a88cfe52d29fe,one_time
02e6a8a86c74efabd650f01e0c460a1d,one_time
02e9109b7e0a985108b43e573b6afb23,one_time
02eb2837e7302e52e996ebb4515ac3c5,one_time
02efca104f44478ca3578605b0106a40,one_time
02f075dab3fb75daf0df033125b9f97c,one_time
02f3f4574ac77170d5846d6a1a3be5e8,one_time
02f410767a69227b0e2bfa75efb1a3dc,one_time
02f74d858140191b360bddd6310357db,one_time
02fc5276df6dd1ff4901e5eb9efdbb92,one_time
02fcb3cf7c2cd6a7754b488313aca1d5,one_time
02fcf5647b58c499084265949431fb7c,one_time
02fff5ce59fcb575447d2ce02f721ca0,one_time
0306e708bc20c7e3517227bbffbe5959,one_time
030839efe59a33d905f07a893f4aef8a,one_time
030bbb08936426953999d826bee954d6,one_time
03123d7e0e62ae71737f4ceafe399495,one_time
0314eeaea06df4eba64cf4f30e4b0981,one_time
03182d685cfcca0c3eff28a79d40f037,one_time
031886d262097a55a2fafa6e9c5f4b32,one_time
031b6bf06cc2c9391a8a403cef221a1a,one_time
031cbf8ecc3bd65cafc7061d111f3613,one_time
031cc9f0c34aac1349d8a7fca3814d70,one_time
031ea691b99fc101dcad357d1a83573f,one_time
03205e5760c7d0d27d4f8a4d05b31df4,one_time
03219f704113c9e40797774e4ddb532d,one_time
0326524848da9311350236471586bd61,one_time
0326b453e609278b3b5251bcf3c157de,one_time
0329053bfa2eba19991dd18df9228cc2,one_time
032c36a3e0e337f241a5910aa6ef3077,one_time
0331222f9b89ba40c398eae5c7afd1b5,one_time
0333a3c96c9fa77a1f291132ecaea177,one_time
0333b2fc6ba7014702e08ef613850270,occasional
033583cf146c168c81773231723a1b2a,one_time
0339d63f73ee6160ed3a7a6534ee2efe,one_time
033ef844790de4ae0aa7dfdef85a5d2f,one_time
033f95a250538be18d7285d28b40ba4d,one_time
0340c3b9ed45ab5dc6959d10651775fc,one_time
03424aff6b9a11b61bc6a8db840150ee,one_time
03473df77f2a5b6cba2360f245b61a7e,one_time
0347fa27107156cbe6f9673afa7da45b,one_time
0349c4f5811eb0c1f2a56f459cbd962f,one_time
034f3cf671ecc03610f2ce339ee72f4b,one_time
035067251b3612bbcc30e7570e335ce7,one_time
03510c466e751a76af44c1a848290c8b,one_time
03557ec3821accd6a8dcd5f94933752a,one_time
0357aaa4d93f1704a3970255a474eeee,one_time
0359171edbceec908b0c76c65791fba7,one_time
035b4831da64a20908a7ddbc95ede0cd,one_time
035b9e2e22e07827ab0ca933ad55f89a,one_time
035d56643d91dc2de8b9372d07f10df1,one_time
035d927c32ff7d5fe4e9babecc5f614f,one_time
035ffa7250a2c84c621d2374a268b345,one_time
03608653642e4fea136e39e9382d74f2,one_time
0362cd11581b91270ed0b9a1028b34e5,one_time
036720aaa0ccc7d3c63a5d7e5729b6e8,one_time
0367371b350d144bb2c4efd70458249d,one_time
036758198b848af7b0e0211d9323a081,one_time
036f8cd754a698392317e590a386cbbb,one_time
03721174fcf1710568e95319cba03508,one_time
0372bebe6d71cf4dc807d24a53403d2e,one_time
0376362c3d6ae393dcca0d66c17a202f,one_time
037825369fca3cecc1c05ebbce8b7f96,one_time
03796b63235e0e0a299084988c662c7e,one_time
0379a6f96d9befaf749609ba52b17783,one_time
037a72c77c3565c6e41ac0607c797b08,one_time
037ebbb3507dc1717f22ee973771c9d8,one_time
0382e24b3c92e0c49f6a532e3703b031,one_time
038301b43811478e1a8dc0e476eaf52e,one_time
0383aca4e461346b22c75ea54eb548f2,one_time
038788260f49eafe86a7e02b7704e0be,one_time
038a113bd44096b673f1071b5f39a587,one_time
038a554ef92b76a99899cd07bba80dd3,one_time
038b7fcc842de60dd02e9ce81e2d44bf,one_time
038bca7a689852f4c986663f533593ed,one_time
038d1731366a6246ca8e74ce585d3d6f,one_time
03923b7b352c273c34941deffc1c4d0f,one_time
039ddbe14ea350d861b9422a9ca43b0b,one_time
03a3009f100caa52ed7e0fcea1b20f53,one_time
03a31fb0bb19aa17e33049b1961e2aef,one_time
03a4afe75c961114945607707b9f3b88,one_time
03a544149ebf0a377d5dbc871daaf05e,one_time
03a7a36e23016fe4e8d04f751b51937a,one_time
03a9caea366a84e3e6015a26f097c83a,one_time
03ab83a91e0c343bb0d7aa605338a013,one_time
03adb96012772d4374285b6a701f3da9,one_time
03afd66153996e8fa15a07013b2d040f,one_time
03b22e3c0ac42e03f94471e220f13f02,one_time
03b5396aea7c5b5c58ebf33e199b1a06,one_time
03b78c65c104820b87c6ef46f154dc50,one_time
03b844f8f2bfba1e73ce0d1894807af0,one_time
03b8925633623755895d17fd3e0c3ed1,one_time
03baf24d25db7e94b2bd04979c3de7d3,one_time
03c00b674e1016c359386f94cfdaefa5,one_time
03c81aea7f6a2ca145c62d661d8904c3,one_time
03cf44ca098593f8dab43ab78f01599a,one_time
03cfc5ba1ebd1689c93dadae87e1c150,one_time
03d4953a455f8489e712ea80699de878,one_time
03d6d26278c85d9b4899c13c7d3929a3,one_time
03d7a7f43531de3c78653ac8e9c55653,one_time
03d8e50ab83b5e43e11d51bbadb8b0bd,one_time
03dca8ea786a4ed9cd2397ae25af721a,one_time
03dcb7b1479590ad3188549f8ebfa66e,one_time
03e0c51cc3401735e5a8861d9bda1a79,one_time
03e2fdfa85910de2abe170f7943eb621,one_time
03effb562752f2d9b2d0edde00f45874,one_time
03f05c2a180d57b7451f87cb4864ba53,one_time
03f17b0812f994b4416281e6f2279cb9,one_time
03f19e532a8b6cdbc7c56ec70516ad0a,one_time
03f36811ed7689b1b01f4ebb1dd4f145,one_time
03f55e00670ae82dab663c6706b5283a,one_time
03f57ac1bec6632e9d997677c133487c,one_time
03f6276b1f106564cc6858f00af7888d,one_time
03f8cc5eb864ffa50cb73bdf07a7b1e9,one_time
03fa49df615c32f37b7cb036bd89d217,one_time
03fd10e90cd2b48f120d69c45ae42c64,one_time
03ffd4dd8a22ac7d1e9a70fcb717ca46,one_time
0400cd54f629df117d18b4104f4d125a,one_time
040641ad9a73250e1362678a81db1b9b,one_time
0406cf15692299edc40fa5c2106ff7f6,one_time
040771bb467e731e2f7946b575c319be,one_time
040875d34dfc46856372e6beaabf5505,one_time
041132794a19cd483918f5e665d6445a,one_time
04120e49b42d9188cee40d96521d9893,one_time
0413088a3122f7d9f8b064a7cd57f5e8,one_time
0413683c053b2edd42a02b0dda010fe1,one_time
041397b7bed1e0b64cc8df9e4a761873,one_time
0417c5c4535764e979a11b19edfef588,one_time
0418227642b5942a44de7992bf2ed6bb,one_time
041b7e4ea440a4636a6c77ca8397128c,one_time
041caba6a63ace5818387698ea85cdb2,occasional
041d8c4146c8cd3589311dd7d1ad3497,one_time
041eaf07c71e1d56b489dff63a270e6a,one_time
041fb341560d3bb7036cfab81cfbf063,one_time
0424c5ebdb5ce70bcd7b596efb17b561,one_time
0424daa71596f2bc340f965a82393205,one_time
04286686c86ebb7e5f9276bb33f8fbe1,one_time
04286d6b518d663059efd891de25c596,one_time
042b64d198526eb845fde8a99e87ede1,one_time
042c4b7a631b4e91da36716f93e7e017,one_time
042d637a881d8d51666a58d0c53cd57a,one_time
042d75d0b730ce22c08efe5ba71b1664,one_time
042d7cb496599d4512619d9ee9970376,one_time
0430815838853d88dd12f38611b8646a,one_time
043098c475f50b4e7be9afc9b679f2fe,one_time
04370c96850ca795aa0c01a7c57dd1a6,one_time
043aee247e71edff7045664609f4d806,occasional
043afed31d52a09afda151e9f0b3d0ad,one_time
043d3f81f906029ee41d34ea004929b9,one_time
043ed8f32fb896008b1f56c248fe032a,one_time
04485a4fd9d7e6d4360d6eed4096e7cd,one_time
044d66c437bc8d8adeef957a6c724ce4,one_time
044f89a64b7bd1c9ceecd8f9a83971a8,one_time
04511e9cedc8f0124c2a207801fd5474,one_time
0451ef5a31cea3e14ce02d768d7c9943,occasional
04544a89f79714c0abcc3ae49e884209,one_time
045d728ade88ec80f546742429789ff1,one_time
046afa6d8a4e9f3054b35cca5ba947bd,one_time
04701c6d028551e35b43d6a2b181411e,one_time
0470b939e53cb37a6c925afb999d9cf3,one_time
0470ebb9e656c572e40382c5e64b82df,one_time
047349583aacc952cfd041dcd3c1ba1a,one_time
04797864da463ad3509a27b58337a009,one_time
0479ada60af68ccf63ea10d284769788,one_time
047ade39673d74bcd42b8c0e7bc9666f,one_time
047b974b874ad791f0e3e56a13419e93,one_time
047c439e6c563abb6ab4b9ff18298d55,one_time
047fee6d20e56bd3465d2c4b558373cf,one_time
04802ce2f41b2620c43ba7490fa6ab4d,one_time
048052335b350c4d2809406ed0b40927,one_time
0480fb293e9b6ecd62e3696ef83dcf96,one_time
04875f2cdd7a412f2b6902245bd7b3a3,one_time
0488328f0b499963e32a37fa42a20ca0,occasional
0488f8e76b2ddeff4d52caa56df477ff,one_time
048944643823b6e95b24c1e04e86275a,one_time
0489823571e2b7bc7120cfe97f56cc4e,one_time
0489eb155166019d60e13ca2b0f76895,one_time
048afeb603cb6f95968487df5fadfec7,one_time
048b318eec13e314211f2b3d99b29e7e,one_time
048dbdf8f9bbd1be87b25868d1408311,one_time
048ddfe7d85bd770b6dd93ce899424c8,one_time
0495139fd27c13934537d6a3b690cdcf,one_time
049bbdf2bfe5ec506d815c4b4c67695e,one_time
049ec66b52dce434c8435d48cb962d9c,one_time
04a12bed646f8f1448a6afb8c35c5fec,one_time
04a1a465d6b1d13bb7166474c639403f,one_time
04a24732681955f5daf4c435f5025743,one_time
